id_seq,id_pesq,id_muni,info_uf,info_muni,info_election,info_position,comp_nm,comp_cnpj,comp_contract_same,stat_id,stat_nm,pesq_n,pesq_val,pesq_contractors,pesq_origin,dt_reg,dt_pub,dt_start,dt_end,lat,long
1308,RJ-06455/2016,RJ_58530,RJ,MARICA,Eleições Municipais 2016,Prefeito,IBOPE INTELIGENCIA PESQUISA E CONSULTORIA LTDA,68802370000186,Não,6208-A,MARCIA CAVALLARI NUNES,602,51200,CPF/CNPJ: 09298880000107 - E. L. MIDIA EDITORA LTDA - EPP / DIARIO DA COSTA DO SOL,Vazio,2016-08-07,2016-08-13,2016-08-06,2016-08-10,-22.9215143772727,-42.8161926863636
1309,RJ-04885/2016,RJ_58157,RJ,CACHOEIRAS DE MACACU,Eleições Municipais 2016,Prefeito,IPESPE INST DE PESQUISAS SOCIAIS POLITICAS E ECONOMICAS,11849437000110,Não,5255  da 6a. região,JOAQUIM ANDRE HERMES FIGUEIREDO,400,8e3,CPF/CNPJ: 09298880000107 - E. L. MIDIA EDITORA LTDA - EPP / DIARIO DA COSTA DO SOL Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-30,2016-09-05,2016-08-24,2016-08-26,-22.4816602533333,-42.6623087466667
1310,RJ-05236/2016,RJ_58033,RJ,ARARUAMA,Eleições Municipais 2016,Prefeito,GERP EMPRESA BRASILEIRA DE PESQUISA LTDA. - ME / INSTITUTO DE PESQUISA GERP E GERP PESQUISA ESTRATEGICA,32208779000121,Não,8153 - 2ª REGIÃO,CLENILSON SANTOS DE OLIVEIRA,600,18e3,CPF/CNPJ: 09298880000107 - E. L. MIDIA EDITORA LTDA - EPP / DIARIO DA COSTA DO SOL Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-19,2016-09-25,2016-09-21,2016-09-23,-22.8686661894737,-42.3361471368421
1311,RJ-04181/2016,RJ_58203,RJ,RIO DAS OSTRAS,Eleições Municipais 2016,Prefeito,GPP PLANEJAMENTO E PESQUISA LTDA,39253182000148,Não,7566,ADRIANO VON PFUHL RODRIGUES,400,16e3,CPF/CNPJ: 09298880000107 - E. L. MIDIA EDITORA LTDA - EPP / DIARIO DA COSTA DO SOL Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-02,2016-09-08,2016-09-03,2016-09-04,-22.52374095,-41.9451028571429
1312,RJ-09900/2016,RJ_58254,RJ,CASIMIRO DE ABREU,Eleições Municipais 2016,Prefeito,IPESPE INST DE PESQUISAS SOCIAIS POLITICAS E ECONOMICAS,11849437000110,Não,5255 da 6a. Região,JOAQUIM ANDRE HERMES FIGUEIREDO,300,1e4,CPF/CNPJ: 09298880000107 - E. L. MIDIA EDITORA LTDA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-05-13,2016-05-19,2016-05-14,2016-05-16,-22.5005562,-42.1572674
1313,RJ-00685/2016,RJ_58530,RJ,MARICA,Eleições Municipais 2016,Prefeito,IPESPE INST DE PESQUISAS SOCIAIS POLITICAS E ECONOMICAS,11849437000110,Não,5255 da 6a. Região,JOAQUIM ANDRE HERMES FIGUEIREDO,600,13e3,CPF/CNPJ: 09298880000107 - E. L. MIDIA EDITORA LTDA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-06-02,2016-06-08,2016-06-03,2016-06-05,-22.9215143772727,-42.8161926863636
1314,MS-00091/2016,MS_90530,MS,CARACOL,Eleições Municipais 2016,Prefeito,MARCIA CRISTINA DA SILVA ROCHA - ME / FOCCUS INSTITUTO DE PESQUISA,25999377000127,Não,7655,AUGUSTO DA SILVA ROCHA,280,13e3,CPF/CNPJ: 09313720000181 - ALONSO DA SILVA SIQUEIRA - ME / JORNAL TRIBUNA POPULAR Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-10,2016-09-16,2016-09-12,2016-09-14,-22.012627375,-57.057401675
1315,MS-09900/2016,MS_90735,MS,DOURADOS,Eleições Municipais 2016,Prefeito,MARCIA CRISTINA DA SILVA ROCHA - ME / FOCCUS INSTITUTO DE PESQUISA,25999377000127,Não,7655,AUGUSTO DA SILVA ROCHA,500,14e3,CPF/CNPJ: 09320187000185 - FALCAO & MESQUITA LTDA - ME / JORNAL TRIBUNA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-24,2016-09-30,2016-09-24,2016-09-26,-22.2282829409091,-54.8082694363636
1316,MG-06976/2016,MG_46833,MG,ITUIUTABA,Eleições Municipais 2016,Prefeito,BOAS E BOAS CONSULTORIA E PESQUISAS LTDA - ME / DOXA INSTITUTO DE PESQUISAS,01269029000136,Não,9689,MATHEUS LAINI LEAO,500,2e4,CPF/CNPJ: 09327276000153 - DEMOCRATAS / DIRETORIO MUNICIPAL DE ITUIUTABA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-17,2016-09-23,2016-09-20,2016-09-21,-18.9499198483871,-49.4828564290323
1317,BA-03093/2016,BA_36218,BA,ITANHEM,Eleições Municipais 2016,Prefeito,NUNO RICARDO NUNES AFONSO ROCHA - ME / GERIR - CONSULTORIA & ASSESSORIA,08977889000173,Não,22834,NUNO RICARDO NUNES AFONSO ROCHA,660,2e3,CPF/CNPJ: 09377115604 - OSEAS MOREIRA LISBOA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-20,2016-09-26,2016-09-15,2016-09-16,-17.1501806,-40.3286643
1318,RS-09003/2016,RS_85472,RS,BOM RETIRO DO SUL,Eleições Municipais 2016,Prefeito,"VORTEX PESQUISAS, CONSULTORIA E SISTEMAS LTDA - ME / VORTEX PESQUISAS",82883901000133,Não,ConRe4_9597,SILVIA RITA GLINSKI SEFRIN,385,3e3,CPF/CNPJ: 09389473000105 - E F COMUNICACAO LTDA - ME / EM FOCO COMUNICACAO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-25,2016-10-01,2016-09-27,2016-09-28,-29.6084374,-51.9458704
1319,RS-00145/2016,RS_85472,RS,BOM RETIRO DO SUL,Eleições Municipais 2016,Prefeito,VITORIA PESQUISAS LTDA - ME / VITORIA PESQUISAS LTDA,12329007000130,Não,9473,ALINE CASTELLO BRANCO MANCUSO,463,7e3,CPF/CNPJ: 09389473000105 - E F COMUNICACAO LTDA - ME / EM FOCO COMUNICACAO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-25,2016-10-01,2016-09-29,2016-09-29,-29.6084374,-51.9458704
1320,RS-00171/2016,RS_85472,RS,BOM RETIRO DO SUL,Eleições Municipais 2016,Prefeito,VITORIA PESQUISAS LTDA - ME / VITORIA PESQUISAS LTDA,12329007000130,Não,9473,ALINE CASTELLO BRANCO MANCUSO,463,7e3,CPF/CNPJ: 09389473000105 - E F COMUNICACAO LTDA - ME / EM FOCO COMUNICACAO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-20,2016-09-26,2016-09-24,2016-09-25,-29.6084374,-51.9458704
1321,PB-04319/2016,PB_19933,PB,CONDE,Eleições Municipais 2016,Prefeito,DATAVOX PESQUISAS DE OPINIAO PUBLICA E ESTATISTICAS LTDA / DATAVOX,10956929000142,Não,8179,BRUNO AGRA FERREIRA,400,3e3,CPF/CNPJ: 09481743748 - LEIDSON DE ALMEIDA FERREIRA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-22,2016-09-28,2016-09-27,2016-09-27,-7.260695,-34.9083117
1322,GO-04563/2016,GO_92037,GO,AGUA LIMPA,Eleições Municipais 2016,Prefeito,SANTO ANDRE PESQUISA DE OPINIAO E MERCADO LTDA - ME / LATO SENSU INSTITUTO DE PESQUISA,05296716000100,Não,8717,ALAN IOSHIKAZU OFUJI,150,3e3,CPF/CNPJ: 09563885821 - MARCIO PIRES DA SILVA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-16,2016-09-22,2016-09-15,2016-09-16,-17.5001000666667,-49.0096389
1323,MG-08110/2016,MG_51330,MG,SABARA,Eleições Municipais 2016,Prefeito,MULTIDADOS COMUNICACAO LTDA - ME / MULTICOM,06154093000195,Não,7683,ELMO HENRIQUE DE MORAES,545,6e3,CPF/CNPJ: 09569212000169 - COMUNICA AGENCIA DE PUBLICIDADE LTDA  - ME / COMUNICA PUBLICIDADE Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-20,2016-09-26,2016-09-22,2016-09-25,-19.8891050037037,-43.8104729185185
1324,MS-09933/2016,MS_98175,MS,TAQUARUSSU,Eleições Municipais 2016,Prefeito,V. C. FRANCISCON - ESTATISTICA E PUBLICIDADES - ME,07833088000171,Não,8128-A,NILSON LOPES DOS SANTOS,200,8e3,CPF/CNPJ: 09578739000150 - PARTIDO DA REPUBLICA / PR Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-21,2016-09-27,2016-09-24,2016-09-25,-22.488980125,-53.3520174
1325,SP-03884/2016,SP_70238,SP,SANTA CLARA DOESTE,Eleições Municipais 2016,Prefeito,FULL MARKETING E PESQUISAS S/S LTDA - ME,07742623000189,Não,7655,AUGUSTO DA SILVA ROCHA,300,5800,CPF/CNPJ: 09586404000183 - ADALBERTO DA SILVA - EDITORA - ME / ZONA LESTE EDITORA DE JORNAIS Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-24,2016-09-30,2016-09-24,2016-09-27,-20.0982080333333,-50.9401771666667
1326,SP-07834/2016,SP_70335,SP,SANTA FE DO SUL,Eleições Municipais 2016,Prefeito,FULL MARKETING E PESQUISAS S/S LTDA - ME,07742623000189,Não,7655,AUGUSTO DA SILVA ROCHA,500,6800,CPF/CNPJ: 09586404000183 - ADALBERTO DA SILVA - EDITORA - ME / ZONA LESTE EDITORA DE JORNAIS Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-22,2016-09-28,2016-09-23,2016-09-27,-20.2113194916667,-50.9275797416667
1327,SP-05880/2016,SP_61573,SP,ARACOIABA DA SERRA,Eleições Municipais 2016,Prefeito,OPINIAO PESQUISA ANALISE E CONSULTORIA LTDA - EPP,73988917000110,Não,9261-A,HELOISA RODRIGUES BARBOSA,400,15e3,CPF/CNPJ: 09603832000177 - ASSOCIACAO COMERCIAL DE ARACOIABA DA SERRA - ACAS / ACAS Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-22,2016-09-28,2016-09-25,2016-09-27,-23.5056928333333,-47.6157260666667
1328,SP-01791/2016,SP_71455,SP,SOROCABA,Eleições Municipais 2016,Prefeito,INSTITUTO DE PESQUISA SOROCABANO LTDA - EPP,05358902000118,Não,CONRE 3 REGIAO 8552,LILIAN FELICIO BARRETO,316,1e4,"CPF/CNPJ: 09619773000125 - DIRETORIO MUNICIPAL DO PARTIDO SOCIALISMO E LIBERDADE - SOROCABA / PSOL SOROCABA Origem do Recurso: (Doacoes Eleitorais, Recursos proprios)",Doacoes Eleitorais,2016-08-12,2016-08-18,2016-08-13,2016-08-16,-23.491260715625,-47.448788540625
1329,SP-08262/2016,SP_71455,SP,SOROCABA,Eleições Municipais 2016,Prefeito,INSTITUTO DE PESQUISA SOROCABANO LTDA - EPP,05358902000118,Não,CONRE 3 REGIÃO 8552,LILIAN FELICIO BARRETO,316,1e4,CPF/CNPJ: 09619773000125 - DIRETORIO MUNICIPAL DO PARTIDO SOCIALISMO E LIBERDADE - SOROCABA / PSOL SOROCABA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-10-21,2016-10-27,2016-10-22,2016-10-24,-23.491260715625,-47.448788540625
1330,SP-09762/2016,SP_71455,SP,SOROCABA,Eleições Municipais 2016,Prefeito,INSTITUTO DE PESQUISA SOROCABANO LTDA - EPP,05358902000118,Não,CONRE 3 REGIAO 8552,LILIAN FELICIO BARRETO,316,1e4,CPF/CNPJ: 09619773000125 - DIRETORIO MUNICIPAL DO PARTIDO SOCIALISMO E LIBERDADE DE SOROCABA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-07-15,2016-07-21,2016-07-16,2016-07-19,-23.491260715625,-47.448788540625
1331,SP-01850/2016,SP_71811,SP,TATUI,Eleições Municipais 2016,Prefeito,MARCIA CRISTINA DA SILVA ROCHA - ME / FOCCUS INSTITUTO DE PESQUISA,25999377000127,Não,7655,AUGUSTO DA SILVA ROCHA,400,15e3,CPF/CNPJ: 09620125000199 - W.T.A EDITORA LTDA - ME Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-24,2016-09-30,2016-09-27,2016-09-28,-23.3532428578947,-47.8504937421053
1332,SP-01598/2016,SP_66710,SP,MAIRIPORA,Eleições Municipais 2016,Prefeito,TCT - COLETA E PROCESSAMENTO DE DADOS LTDA - ME / TCT CAMPO E TABULACAO,09424019000130,Não,8631,ALEXANDRE VASONCELOS LIMA,675,5e3,CPF/CNPJ: 09644282000134 - ORGAO MUNICIPAL DE MAIRIPORA DO PARTIDO PV - PARTIDO VERDE / PV - PARTIDO VERDE - DIRETORIO MAIRIPORA Origem do Recurso: (Doacoes Eleitorais),Doacoes Eleitorais,2016-09-15,2016-09-21,2016-09-16,2016-09-20,-23.3140623916667,-46.5878695416667
1333,SP-05346/2016,SP_66710,SP,MAIRIPORA,Eleições Municipais 2016,Prefeito,ATITUDE & ESTRATEGIA PESQUISAS LTDA - ME / ATITUDE PESQUISAS,22223618000153,Não,8631,ALEXANDRE VASCONCELOS LIMA,580,2800,CPF/CNPJ: 09644282000134 - ORGAO MUNICIPAL DE MAIRIPORA DO PARTIDO PV - PARTIDO VERDE / PV - PARTIDO VERDE - DIRETORIO MAIRIPORA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-21,2016-09-27,2016-09-21,2016-09-24,-23.3140623916667,-46.5878695416667
1334,GO-05622/2016,GO_92010,GO,ABADIANIA,Eleições Municipais 2016,Prefeito,ARTHUR OLIVEIRA SILVA - ME / DIRECTA PESQUISA,20252668000133,Não,8602,DIOGO DE MELLO BRITO DA SILVA,300,2500,CPF/CNPJ: 09653483000106 - VIDRACARIA CENTRAL COMERCIO DE VIDROS E SERVICOS LTDA - ME / CONSTRUIR Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-21,2016-09-27,2016-09-22,2016-09-23,-16.1982204,-48.7057198888889
1335,PI-05494/2016,PI_12459,PI,MORRO DO CHAPEU DO PIAUI,Eleições Municipais 2016,Prefeito,I. VILANDER DE N. RIBEIRO - ME / INSTITUTO CREDIBILIDADE,15563771000164,Não,9177,DIOGENES VITOR DA SILVEIRA,300,4e3,CPF/CNPJ: 09679073300 - GENESIO MONTE FILHO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-13,2016-09-19,2016-09-07,2016-09-08,-3.7435339,-42.3127144
1336,MA-01094/2016,MA_07650,MA,COELHO NETO,Eleições Municipais 2016,Prefeito,INSTITUTO PIAUIENSE DE OPINIAO PUBLICA LTDA - EPP / AMOSTRAGEM OPINIAO E MERCADO,10320257000184,Não,CONRE  - 7ª REGIÃO Nº 6695,JOAO BATISTA MENDES TELES,300,7500,CPF/CNPJ: 09692681300 - LUIS SANTOS E SILVA FILHO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-05-23,2016-05-29,2016-05-20,2016-05-21,-6.11318088,-43.0483248
1337,PR-02369/2016,PR_75914,PR,IBIPORA,Eleições Municipais 2016,Prefeito,TONKOVITCH & TONKOVITCH PESQUISAS LTDA / ARBEIT PESQUISAS,13776203000116,Não,8250-A,JIMMY ADANS,450,4e3,CPF/CNPJ: 09813626000191 - EMPRESA JORNALISTICA GAZETA DE IBIPORA LTDA - ME / GAZETA DE IBIPORA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-13,2016-09-19,2016-09-12,2016-09-12,-23.2689968666667,-51.0515878
1338,BA-00226/2016,BA_38890,BA,SAO SEBASTIAO DO PASSE,Eleições Municipais 2016,Prefeito,NAFONTE PESQUISAS DE OPINIAO E TECNOLOGIA LTDA,08989649000199,Não,10177,ALEXANDRO TELES DE OLIVEIRA,1040,2e3,CPF/CNPJ: 10013724000123 - PSB - PARTIDO SOCIALISTA BRASILEIRO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-03-17,2016-03-23,2016-03-18,2016-03-20,-12.514292625,-38.495563225
1339,MG-03112/2016,MG_49891,MG,PEQUERI,Eleições Municipais 2016,Prefeito,GMR INTELIGENCIA DE MERCADO LTDA - EPP / GMR INTELIGENCIA DE MERCADO,16832830000115,Não,9808,JOEL CARLOS RODRIGUES OTAVIANO,300,8500,CPF/CNPJ: 10017348749 - Rene Cozac Origem do Recurso: (Recursos proprios),Recursos proprios,2016-05-11,2016-05-17,2016-05-14,2016-05-16,-21.8351952,-43.120077
1340,GO-01420/2016,GO_93165,GO,INACIOLANDIA,Eleições Municipais 2016,Prefeito,SANTO ANDRE PESQUISA DE OPINIAO E MERCADO LTDA - ME / LATO SENSU INSTITUTO DE PESQUISA,05296716000100,Não,8717,ALAN IOSHIKAZU OFUJI,150,2e3,CPF/CNPJ: 10029800110 - JOSE PEREIRA DA SILVA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-21,2016-09-21,-18.4701857,-49.9870457
1341,BA-01829/2016,BA_34517,BA,CENTRAL,Eleições Municipais 2016,Prefeito,ANCORA PESQUISAS E PUBLICIDADE LTDA - ME / ANCORA,08210871000141,Não,8492,DENIVALDO FERNANDES,385,1e4,CPF/CNPJ: 10094105553 - REINILTON ZACARIAS DE SOUZA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-07-29,2016-08-04,2016-07-30,2016-07-31,-11.1419673,-42.1098584
1342,MA-03035/2016,MA_09199,MA,SAO JOAO DOS PATOS,Eleições Municipais 2016,Prefeito,INOP - INSTITUTO NACIONAL DE OPINIAO PUBLICA LTDA - ME / INSTITUTO NACIONAL DE OPINIAO PUBLICA (INOP),14266926000138,Não,7ª REGIÃO 8747,VITOR EMMANUEL BOUCAS DA SILVA,341,3e3,CPF/CNPJ: 10267317000142 - EVERTON SILVEIRA COELHO RIBEIRO EIRELI - EPP / PIRAMID ENGENHARIA & CONSTRUCAO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-24,2016-09-27,-6.49516968571429,-43.7030587
1343,MA-09440/2016,MA_09199,MA,SAO JOAO DOS PATOS,Eleições Municipais 2016,Prefeito,INOP - INSTITUTO NACIONAL DE OPINIAO PUBLICA LTDA - ME / INSTITUTO NACIONAL DE OPINIAO PUBLICA (INOP),14266926000138,Não,7º REGIÃO 8747,VITOR EMMANUEL BOUCAS DA SILVA,338,4e3,CPF/CNPJ: 10267317000142 - EVERTON SILVEIRA COELHO RIBEIRO EIRELI-EPP Origem do Recurso: (Recursos proprios),Recursos proprios,2016-04-25,2016-05-01,2016-04-05,2016-04-08,-6.49516968571429,-43.7030587
1344,PI-08567/2016,PI_12190,PI,TERESINA,Eleições Municipais 2016,Prefeito,ESCUTEC - PESQUISAS DE MERCADO E DE OPINIAO PUBLICA LTDA. - EPP / ESCUTEC,10892795000143,Não,CONRE 8532 5ª Região,HILDETE ALVES DA COSTA,1e3,16e3,CPF/CNPJ: 10305548000101 - SISTEMA TIMON Origem do Recurso: (Recursos proprios),Recursos proprios,2016-06-24,2016-06-30,2016-06-24,2016-06-27,-5.09088609411765,-42.7992172970588
1345,MA-09449/2016,MA_09377,MA,TIMON,Eleições Municipais 2016,Prefeito,ESCUTEC - PESQUISAS DE MERCADO E DE OPINIAO PUBLICA LTDA. - EPP / ESCUTEC,10892795000143,Não,CONRE 8532 5ª Região,HILDETE ALVES DA COSTA,300,4e3,CPF/CNPJ: 10305548000101 - SISTEMA TIMON Origem do Recurso: (Recursos proprios),Recursos proprios,2016-06-28,2016-07-04,2016-06-28,2016-06-30,-5.09520346086957,-42.8353999913043
1346,MT-03384/2016,MT_90301,MT,LAMBARI DOESTE,Eleições Municipais 2016,Prefeito,F.A.N. TEIXEIRA / SEGMENTA DADOS E PESQUISAS,19799000000121,Não,8509-A,WANDER LUIZ BENESCIUTI,300,4500,CPF/CNPJ: 10307456000152 - LENILDA DO CARMO SILVA - ME / RV - NET Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-29,2016-09-04,2016-08-29,2016-08-30,-15.3153482,-57.9907545
1347,RJ-07577/2016,RJ_58190,RJ,CAMPOS DOS GOYTACAZES,Eleições Municipais 2016,Prefeito,INSTITUTO NOVO - PESQUISA DE OPINIAO E MERCADO LTDA,24412771000154,Não,9595 2a Região,PAULO SERGIO BELCHIOR MESQUITA,800,11e3,CPF/CNPJ: 10491984000104 - Briefing Marketing LTDA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-07-20,2016-07-26,2016-07-02,2016-07-03,-21.7573274545455,-41.3242303350649
1348,SC-05024/2016,SC_82538,SC,PINHALZINHO,Eleições Municipais 2016,Prefeito,VISAO PESQUISAS DE OPINIAO EIRELI - ME,07331137000178,Não,9443 - 3ª e 4ª Região,MARCELO H. UEMURA,650,11e3,CPF/CNPJ: 10508837000108 - EMPRESA JORNALISTICA A SUA VOZ LTDA - ME / A SUA VOZ Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-22,2016-09-28,2016-09-23,2016-09-25,-26.8418304888889,-52.9863319888889
1349,MA-07228/2016,MA_07790,MA,FORTALEZA DOS NOGUEIRAS,Eleições Municipais 2016,Prefeito,INOP - INSTITUTO NACIONAL DE OPINIAO PUBLICA LTDA - ME / INSTITUTO NACIONAL DE OPINIAO PUBLICA (INOP),14266926000138,Não,7ª REGIÃO 8747,VITOR EMMANUEL BOUCAS DA SILVA,318,4e3,CPF/CNPJ: 10509014000199 - J A B MAGALHAES FILHO - ME / MIDIA PLAY Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-22,2016-09-28,2016-09-11,2016-09-14,-6.9601991,-46.1788061
1350,SP-00141/2016,SP_66770,SP,MARACAI,Eleições Municipais 2016,Prefeito,ADANS ESTATISTICA E CONSULTORIA LTDA - ME,07837864000101,Não,8250A,JIMMY ADANS COSTA PALANDI,316,2500,CPF/CNPJ: 10525765000107 - JORNAL NOVA COMARCA LTDA - ME Origem do Recurso: (Recursos proprios),Recursos proprios,2016-08-01,2016-08-07,2016-07-30,2016-07-30,-22.6132716,-50.6684829625
1351,SP-02824/2016,SP_66770,SP,MARACAI,Eleições Municipais 2016,Prefeito,ADANS ESTATISTICA E CONSULTORIA LTDA - ME,07837864000101,Não,8250A,JIMMY ADANS COSTA PALANDI,459,2987.9300000000003,CPF/CNPJ: 10525765000107 - JORNAL NOVA COMARCA LTDA - ME Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-11,2016-09-17,2016-09-14,2016-09-14,-22.6132716,-50.6684829625
1352,SP-06639/2016,SP_66770,SP,MARACAI,Eleições Municipais 2016,Prefeito,ADANS ESTATISTICA E CONSULTORIA LTDA - ME,07837864000101,Não,8250A,JIMMY ADANS COSTA PALANDI,462,2987.9300000000003,CPF/CNPJ: 10525765000107 - JORNAL NOVA COMARCA LTDA - ME Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-24,2016-09-25,-22.6132716,-50.6684829625
1353,SC-03506/2016,SC_83330,SC,SAO LOURENCO DO OESTE,Eleições Municipais 2016,Prefeito,VISAO PESQUISAS DE OPINIAO EIRELI - ME,07331137000178,Não,9443 - 3ª e 4ª Região,MARCELO H. UEMURA,620,9e3,CPF/CNPJ: 10556064000127 - JOAO JOSE ALIPIO  - ME / JORNAL DESTAQUE REGIONAL Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-22,2016-09-28,2016-09-23,2016-09-25,-26.3553932,-52.8505168
1354,SP-06975/2016,SP_62219,SP,BEBEDOURO,Eleições Municipais 2016,Prefeito,INSTITUTO DE PESQUISAS PHD LTDA,12312607000196,Não,9225,DIEGO GARCIA GUIMARAES,400,12e3,CPF/CNPJ: 10563939000118 - EMPRESA JORNALISTICA IMPACTO LTDA - ME / JORNAL IMPACTO Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-09,2016-09-15,2016-09-10,2016-09-10,-20.9453229611111,-48.4855632777778
1355,PB-01742/2016,PB_21270,PB,PIANCO,Eleições Municipais 2016,Prefeito,DATAVOX PESQUISAS DE OPINIAO PUBLICA E ESTATISTICAS LTDA / DATAVOX,10956929000142,Não,8179,BRUNO AGRA FERREIRA,402,3e3,CPF/CNPJ: 10574821000195 - PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA - ME / PB AGORA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-14,2016-09-20,2016-09-13,2016-09-14,-7.1980233,-37.9295372
1356,PB-08139/2016,PB_22330,PB,TAVARES,Eleições Municipais 2016,Prefeito,DATAVOX PESQUISAS DE OPINIAO PUBLICA E ESTATISTICAS LTDA / DATAVOX,10956929000142,Não,8179,BRUNO AGRA FERREIRA,401,3e3,CPF/CNPJ: 10574821000195 - PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA - ME / PB AGORA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-14,2016-09-20,2016-09-08,2016-09-09,-7.63780405,-37.8717455
1357,PB-03578/2016,PB_21415,PB,POCINHOS,Eleições Municipais 2016,Prefeito,DATAVOX PESQUISAS DE OPINIAO PUBLICA E ESTATISTICAS LTDA / DATAVOX,10956929000142,Não,8179,BRUNO AGRA FERREIRA,500,3500,CPF/CNPJ: 10574821000195 - PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA - ME / PB AGORA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-19,2016-09-25,2016-09-23,2016-09-23,-7.0739879,-36.0611707
1358,PB-08650/2016,PB_20516,PB,JOAO PESSOA,Eleições Municipais 2016,Prefeito,DATAVOX PESQUISAS DE OPINIAO PUBLICA E ESTATISTICAS LTDA / DATAVOX,10956929000142,Não,8179,BRUNO AGRA FERREIRA,831,1e4,CPF/CNPJ: 10574821000195 - PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA - ME / PB AGORA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-06,2016-09-12,2016-09-09,2016-09-09,-7.12569217518248,-34.8690678890511
1359,PB-00071/2016,PB_21474,PB,PRINCESA ISABEL,Eleições Municipais 2016,Prefeito,DATAVOX PESQUISAS DE OPINIAO PUBLICA E ESTATISTICAS LTDA / DATAVOX,10956929000142,Não,8179,BRUNO AGRA FERREIRA,400,3e3,CPF/CNPJ: 10574821000195 - PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA - ME / PB AGORA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-23,2016-09-29,2016-09-26,2016-09-27,-7.7364029,-37.9879477416667
1360,PB-04562/2016,PB_20559,PB,JUAZEIRINHO,Eleições Municipais 2016,Prefeito,DATAVOX PESQUISAS DE OPINIAO PUBLICA E ESTATISTICAS LTDA / DATAVOX,10956929000142,Não,8179,BRUNO AGRA FERREIRA,400,3e3,CPF/CNPJ: 10574821000195 - PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA - ME / PB AGORA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-21,2016-09-27,2016-09-26,2016-09-26,-7.0670814,-36.5783407
1361,PB-04948/2016,PB_21253,PB,PEDRAS DE FOGO,Eleições Municipais 2016,Prefeito,DATAVOX PESQUISAS DE OPINIAO PUBLICA E ESTATISTICAS LTDA / DATAVOX,10956929000142,Não,8179,BRUNO AGRA FERREIRA,400,3e3,CPF/CNPJ: 10574821000195 - PB AGORA SERVICOS DE INTERNET E COMUNICACOES LTDA - ME / PB AGORA Origem do Recurso: (Recursos proprios),Recursos proprios,2016-09-21,2016-09-27,2016-09-26,2016-09-26,-7.3753586,-35.1387866
